business_id,name,address,city,state,postal_code,latitude,longitude,phone_number
37390,SAVE MORE MARKET,1598 MCALLISTER ST,San Francisco,CA,94115.0,37.777848,-122.438123,
37405,IRELANDS 32,3920 GEARY BLVD ,San Francisco,CA,94118.0,37.781278,-122.461312,14153866173.0
37407,UDUPI PALACE,1007 1/2 VALENCIA ST ,San Francisco,CA,94110.0,37.756771,-122.421019,14159708000.0
37456,CAFE GOLO,1602 LOMBARD ST ,San Francisco,CA,94123.0,37.800898,-122.428034,14156734656.0
37462,JENNY'S BURGER,1233 09TH AVE ,San Francisco,CA,94122.0,37.758941,-122.48591,14157531453.0
37482,BURSA,60 WEST PORTAL AVE.,San Francisco,CA,94127.0,37.740144,-122.466569,14154257595.0
37483,"DINING IN, LLC",425 BARNEVELD AVE ,San Francisco,CA,94124.0,37.741001,-122.40386,14152552433.0
37507,THE PUB AT S.F.S.U.,1650 HOLLOWAY AVE C-134,San Francisco,CA,94132.0,37.720894,-122.478029,14153383487.0
37575,CLUB MARI'S,1581 WEBSTER ST #240,San Francisco,CA,94115.0,37.785227,-122.431472,14156735636.0
37633,100% DESSERT CAFE,2512 CLEMENT ST ,San Francisco,CA,94121.0,37.781988,-122.486252,14153097778.0
37639,GEORGE'S BBQ ON 24TH,3231 24TH ST ,San Francisco,CA,94110.0,37.752313,-122.416978,14155645002.0
37650,JAI YUN RESTAURANT,680 CLAY ST ,San Francisco,CA,94111.0,37.794551,-122.404464,14159817438.0
37651,JACK IN THE BOX #545,400 GEARY ST ,San Francisco,CA,94102.0,37.787168,-122.410124,14156730868.0
37654,THIRD AVENUE FOOD MART,4101 CALIFORNIA ST ,San Francisco,CA,94118.0,37.785343,-122.461547,14152214428.0
37656,JACK IN THE BOX #558,4649 GEARY BLVD ,San Francisco,CA,94118.0,37.780713,-122.469299,14157524916.0
37658,JACK IN THE BOX #556,366 BAYSHORE BLVD ,San Francisco,CA,94124.0,37.741597,-122.406398,14153348220.0
37667,"ALBONA RISTORANTE ISTRIANO, LLC",545 FRANCISCO ST ,San Francisco,CA,94133.0,37.804564,-122.414127,
37670,BERGERAC,316 11TH ST ,San Francisco,CA,94103.0,,,14152559440.0
37682,HONEY HONEY CAFE,599 POST ST ,San Francisco,CA,94109.0,37.787863,-122.411407,14153512423.0
37688,PEET'S COFFEE & TEA,370 04TH ST ,San Francisco,CA,94107.0,37.781127,-122.400109,14155930814.0
37692,POMODORO PIZZA,240 KEARNY ST,San Francisco,CA,94108.0,37.790368,-122.403907,14153999210.0
37698,NOOK,1500 HYDE ST,San Francisco,CA,94109.0,37.794698,-122.418107,14154474100.0
37717,SF WRAPS,255 KEARNY ST.,San Francisco,CA,94108.0,37.790593,-122.404024,
37731,ZAYTOON,1136 VALENCIA ST ,San Francisco,CA,94110.0,37.754698,-122.420945,14156403785.0
37732,THE SALVATION ARMY,240 TURK ST ,San Francisco,CA,94102.0,37.782938,-122.413133,14155533500.0
37792,AUNTIE ANNE'S PRETZELS,845 MARKET ST SPACE 201,San Francisco,CA,94103.0,37.784848,-122.406892,14153711098.0
37802,LEE'S DELI,550 CALIFORNIA ST ,San Francisco,CA,94104.0,37.792828,-122.403575,14154335505.0
37818,NICK'S CRISPY TACOS,1500 BROADWAY ST ,San Francisco,CA,94109.0,37.795991,-122.421817,14154098226.0
37820,NATURAL SENSATIONS,1650 HOLLOWAY ST #134,San Francisco,CA,94132.0,37.720894,-122.478029,14152398257.0
37832,VICOLETTO,550 GREEN ST ,San Francisco,CA,94133.0,37.799618,-122.408264,14154334000.0
37833,HOLLOW,1435 IRVING ST ,San Francisco,CA,94122.0,37.76368,-122.473198,14159126471.0
37879,CAFE MYSTIQUE,464 CASTRO ST ,San Francisco,CA,94114.0,,,14157285778.0
37882,FIRST CAKE,5901 GEARY BLVD ,San Francisco,CA,94121.0,37.780087,-122.482596,14158127657.0
37986,"WING ON POULTRY, INC",1114  AVE ,San Francisco,CA,94133.0,37.797129,-122.406807,14159561838.0
38030,BOCCALONE,1 FERRY BUILDING  #21,San Francisco,CA,94111.0,37.795225,-122.39377,14152618700.0
38070,JASMINE GARDEN LLC,708 14TH ST ,San Francisco,CA,94114.0,37.767718,-122.429332,14158612682.0
38072,6001 CALIFORNIA MARKET,6001 CALIFORNIA ST ,San Francisco,CA,94121.0,37.783984,-122.481969,14152217600.0
38073,JAVA BEACH AT THE ZOO,2650 SLOAT BLVD ,San Francisco,CA,94116.0,37.735568,-122.50293,
38091,EPICENTER CAFE LLC,764 HARRISON ST ,San Francisco,CA,94107.0,37.781384,-122.398909,14155435436.0
38106,LA MAR CEBICHERIA PERUANA,PIER 1.5,San Francisco,CA,94111.0,37.788515,-122.463824,
38112,PIZZA ZONE & GRILL,178 VALENCIA ST ,San Francisco,CA,94102.0,37.779847,-122.418985,14157017300.0
38126,SCHMIDT'S DELI,2400 FOLSOM ST ,San Francisco,CA,94110.0,37.758767,-122.414704,14152256446.0
38139,ISLAND MARKET & DELI," 2 AVE OF PALMS BLDG 146, TREASURE ISLAND  ",San Francisco,CA,94130.0,37.824494,-122.371798,14158600303.0
38146,SAN PANCHO'S TACOS,491 BAYSHORE ST ,San Francisco,CA,,,,14153375152.0
38179,HILLSTONE RESTAURANT,1800 MONTGOMERY ST ,San Francisco,CA,94111.0,37.805643,-122.40529,14153929281.0
38182,HOTEL DRISCO,2901 PACIFIC AVE ,San Francisco,CA,94115.0,37.792243,-122.443237,14153462880.0
38186,EXPRESSO,1813 TARAVAL ST ,San Francisco,CA,94116.0,,,14156401899.0
38197,SPECIALTY'S CAFE & BAKERY,1 POST ST STREET LEVEL,San Francisco,CA,94104.0,37.789068,-122.40201,
38201,CAFE VENUE FREMONT,215 FREMONT ST ,San Francisco,CA,94105.0,37.788864,-122.394613,14158993700.0
38202,ILOBASCO RESTAURANT & PUPUSERIA,2680 SAN BRUNO AVE ,San Francisco,CA,94134.0,37.727898,-122.403751,14154683300.0
38231,WINES OF CALIFORNIA WINE BAR,PIER 39  SPACE N-111,San Francisco,CA,94133.0,37.80824,-122.410189,14152888600.0
38247,GOOD TO GO,750 FONT BLVD BLDG. A,San Francisco,CA,94132.0,37.723054,-122.483612,14153333326.0
38258,HONG KONG BAKERY,4711 MISSION ST ,San Francisco,CA,94112.0,37.722898,-122.436086,14153776611.0
38259,AMBER INDIA CORPORATION,25 YERBA BUENA LN ,San Francisco,CA,94103.0,37.785386,-122.403918,14157770500.0
38306,NAPOLI MARKET,1756 STOCKTON ST ,San Francisco,CA,94133.0,37.802067,-122.409457,14153625655.0
38307,TANGUITO,2850 JONES ST ,San Francisco,CA,94133.0,37.807263,-122.41722,14159027131.0
38318,SUBWAY SANDWICH #29398,163 MAIN STREET,San Francisco,CA,94105.0,37.790939,-122.393705,14158960194.0
38330,CARLIN'S CORNER,298 VALENCIA ST ,San Francisco,CA,94103.0,37.768168,-122.42225,14153175287.0
38379,MI RANCHITO PRODUCE,2169 MISSION ST,San Francisco,CA,94110.0,37.762344,-122.419386,14158641330.0
38423,DYNAMO,2760 24TH ST ,San Francisco,CA,94110.0,37.752928,-122.407612,14159996274.0
38427,ANDREA'S BAKERY,4511 MISSION ST ,San Francisco,CA,94112.0,37.72604,-122.433714,14153744100.0
38428,HOLIDAY INN (RESTAURANT & BAR),50 08TH ST ,San Francisco,CA,94103.0,37.777937,-122.413809,14156614788.0
38442,YUM YUM HUNAN,1828 DIVISADERO ST ,San Francisco,CA,94115.0,37.786578,-122.440096,14153468235.0
38447,MY CORNER CAFE INC,1500 SOUTH VAN NESS AVE ,San Francisco,CA,94110.0,37.748988,-122.416026,14155502382.0
38458,KISSA KO,1581 WEBSTER ST #195,San Francisco,CA,94115.0,37.785227,-122.431472,14154401174.0
38479,ZARE AT FLY TRAP,606 FOLSOM ST ,San Francisco,CA,94107.0,37.785404,-122.396979,14152430580.0
38485,SWEET PASSION BAKERY,3020 TARAVAL ST ,San Francisco,CA,94116.0,37.742058,-122.498692,14156610928.0
38530,PORTICO IV,550 MARKET ST ,San Francisco,CA,94104.0,37.789804,-122.40077,14153939994.0
38564,CHILI LEMON GARLIC,518 BRYANT ST  ,San Francisco,CA,94107.0,37.780914,-122.396389,14158268199.0
38565,DISCOUNT CENTER,1200 VALENCIA ST,San Francisco,CA,94110.0,37.753497,-122.420825,14158246810.0
38566,TROPISUENO,75 YERBA BUENA LN ,San Francisco,CA,94103.0,37.785638,-122.404189,14152906800.0
38580,PUNJAB RESTAURANT,2838 24TH ST ,San Francisco,CA,94110.0,37.752858,-122.408912,14152824011.0
38606,MILAN,606 GEARY ST,San Francisco,CA,94102.0,37.786748,-122.413404,14156741011.0
38611,SAUSALITO CAFE #1,100 01ST ST 160,San Francisco,CA,94105.0,37.788613,-122.393894,14152229922.0
38709,PEPE'S TAQUERIA,101 SPEAR ST A15,San Francisco,CA,94103.0,37.792577,-122.393992,14155438616.0
38752,LITTLE CAESARS PIZZA,955 GENEVA AVE ,San Francisco,CA,94112.0,37.715986,-122.440039,14155844000.0
38788,PIZZERIA DELFINA,2406 CALIFORNIA ST ,San Francisco,CA,94115.0,37.788878,-122.434283,14155524094.0
38797,DOSA ON FILLMORE,1700 FILLMORE ST ,San Francisco,CA,94115.0,37.785317,-122.433076,14154413672.0
38798,K'S KITCHEN,757 MONTEREY BLVD,San Francisco,CA,94127.0,37.731503,-122.45237,14153338500.0
38808,PPQ BEEF NOODLE HOUSE,1816 IRVING ST ,San Francisco,CA,94122.0,37.763603,-122.477497,14156618869.0
38822,CONTIGO,1320 CASTRO ST ,San Francisco,CA,94114.0,37.750908,-122.434075,14158105588.0
38875,BENJARONG THAI CUISINE,1968 LOMBARD ST,San Francisco,CA,94123.0,37.800148,-122.433894,14153596465.0
38882,REGENCY CLUB 18TH FLOOR,5 EMBARCADERO CENTER  18TH FLOOR,San Francisco,CA,94111.0,37.794147,-122.396412,14157881234.0
38885,LUCKY'S #756,1750 FULTON ST ,San Francisco,CA,94117.0,37.775947,-122.445656,14159236411.0
38929,JELLY DONUT,3198 24TH ST ,San Francisco,CA,94110.0,37.752439,-122.41625,14156481419.0
38979,MACHA CAFE,1355 SUTTER ST ,San Francisco,CA,94109.0,37.787384,-122.422888,14155638079.0
39025,PEET'S COFFEE & TEA,450 SANSOME ST SUITE #1,San Francisco,CA,94111.0,37.794617,-122.401316,
39031,MOKI'S SUSHI AND PACIFIC GRILL,615 CORTLAND AVENUE,San Francisco,CA,94110.0,37.739047,-122.415706,14159709336.0
39047,SPECIALTY'S CAFE & BAKERY,"22 BATTERY ST, SUITE D",San Francisco,CA,94111.0,37.791546,-122.399597,
39048,SPECIALTY'S CAFE & BAKERY,369 PINE ST ,San Francisco,CA,94104.0,37.791953,-122.401998,
39049,SPECIALTY'S CAFE & BAKERY,"1 POST ST, LOWER LEVEL",San Francisco,CA,94104.0,37.789068,-122.40201,
39050,SPECIALTY'S CAFE & BAKERY,505 SANSOME ST ,San Francisco,CA,94111.0,37.795141,-122.401513,
39052,SPECIALTY'S CAFE & BAKERY,150 SPEAR ST ,San Francisco,CA,94105.0,37.791957,-122.393379,
39053,SPECIALTY'S CAFE & BAKERY,101 NEW MONTGOMERY ST ,San Francisco,CA,94105.0,37.787254,-122.400212,
39054,TACOS RODRIGUEZ,1275 EVANS AVE ,San Francisco,CA,,,,14154246731.0
39076,THE AVENTINE,582 WASHINGTON ST ,San Francisco,CA,94111.0,37.795588,-122.403022,14153551214.0
39086,WAFFLEMANIA,1 UNITED NATIONS PL ,San Francisco,CA,,,,14156043009.0
39113,GREEN PAPAYA RESTAURANT,825 MISSION ST ,San Francisco,CA,94103.0,37.783827,-122.405051,14154954237.0
39119,BROTHERS RESTAURANT,4128 GEARY BLVD ,San Francisco,CA,94118.0,37.781148,-122.463762,14153877991.0
39169,HISSHO SUSHI @ ANDRONICO'S,1200 IRVING ST ,San Francisco,CA,94122.0,37.763858,-122.471122,14156613220.0
39176,CRAVE,2164 POLK ST ,San Francisco,CA,94109.0,37.796748,-122.421897,14155315071.0
39205,RIN'S,4301 24TH ST ,San Francisco,CA,94114.0,37.750983,-122.438608,14158214776.0
39246,NEW SANDY'S CAFE & DELI,1382 09TH AVE ,San Francisco,CA,94122.0,37.758941,-122.48591,14156829683.0
39294,URBAN PICNIC,125 KEARNY ST ,San Francisco,CA,94108.0,37.789186,-122.403793,14154331233.0
39295,WARFIELD THEATRE/F & B ASSOCIATES,982 MARKET ST ,San Francisco,CA,94102.0,37.782583,-122.409919,
39296,JUMPIN' JAVA COFFEE HOUSE,139 NOE ST,San Francisco,CA,94114.0,37.766913,-122.433316,14154315282.0
39396,NEW REGENT CAFE,638 PACIFIC AVE ,San Francisco,CA,94133.0,37.797008,-122.406313,14153926688.0
39398,BABY BLUES BBQ SAN FRANCISCO INC,3149 MISSION ST ,San Francisco,CA,94110.0,37.746953,-122.418954,14159944515.0
39401,UNCLE BOY'S,245 BALBOA ST ,San Francisco,CA,94118.0,37.777293,-122.461569,14155098582.0
39403,FRISCO FRIED,5176 03RD ST ,San Francisco,CA,94124.0,37.73089,-122.392227,14155195955.0
39420,"RODGER'S COFFEE & TEA, LLC",3520 20TH ST ,San Francisco,CA,94110.0,37.758618,-122.419632,14154129966.0
39426,EL TONAYENSE #3,1700 JERROLD AVE ,San Francisco,CA,94124.0,,,
39481,MATEO'S BAY AREA HOT DOGS,833 BRYANT ST ,San Francisco,CA,,,,14158859291.0
39482,GHIRARDELLI CHOCOLATE,24 WILLIE MAYS PLAZA  ,San Francisco,CA,,37.778347,-122.390948,14153262900.0
39495,MACY'S WEST - STARBUCKS COFFEE COMPANY,251 GEARY ST 4TH FLOOR,San Francisco,CA,94102.0,37.787423,-122.407417,14159546915.0
39513,DOMO,511 LAGUNA ST ,San Francisco,CA,94102.0,37.775902,-122.426174,14158618887.0
39528,DARWIN CAFE,212 RITCH ST ,San Francisco,CA,94107.0,37.780607,-122.396099,14158380418.0
39586,LOVING CUP,2356 POLK ST ,San Francisco,CA,94109.0,37.798587,-122.422257,14152296910.0
39606,STABLE CAFE,2128 FOLSOM ST  ,San Francisco,CA,94110.0,37.763228,-122.415135,14155521199.0
39608,BALBOA TERIYAKI,3536 BALBOA ST ,San Francisco,CA,94121.0,37.775804,-122.49665,14159020302.0
39615,PITA'S CAFE,1380 SUTTER ST ,San Francisco,CA,94109.0,37.787418,-122.423043,14157750130.0
39625,TAQUERIA SAN JOSE #3,2257 MASON ST ,San Francisco,CA,94133.0,37.804513,-122.413404,14155720631.0
39651,THE HUMMUS GUY,100 ALEMANY BLVD ,San Francisco,CA,94110.0,,,14158555372.0
39665,PEET'S COFFEE & TEA,1400 VAN NESS AVE ,San Francisco,CA,94109.0,37.788668,-122.421917,14152307822.0
39667,PEET'S COFFEE & TEA,595 MARKET ST  SUITE #143,San Francisco,CA,94105.0,37.789437,-122.401111,14155942100.0
39687,FRAPEZ,4092 18TH ST ,San Francisco,CA,94114.0,37.760938,-122.434682,14155031323.0
39693,PIZZELLE DI NORTH BEACH,314 COLUMBUS AVE ,San Francisco,CA,94133.0,37.798065,-122.406855,14153984442.0
39695,VOLCANO KITCHEN,5454 GEARY BLVD ,San Francisco,CA,94121.0,37.780515,-122.477846,14153796104.0
39706,KAPPOU GOMI,5524 GEARY BLVD ,San Francisco,CA,94118.0,37.780439,-122.478772,14153864170.0
39707,ALL STAR TAMALES,100 ALEMANY BLVD ,San Francisco,CA,,37.736917,-122.40892,14152521097.0
39708,PERRY'S EMBARCADERO,155 STEUART ST ,San Francisco,CA,94105.0,37.792663,-122.392403,14158969155.0
39773,ZAPATA MEXICAN GRILL,4150 18TH ST ,San Francisco,CA,94114.0,37.760858,-122.435892,14158614470.0
39776,DUC LOI SUPERMARKET,2200 MISSION ST ,San Francisco,CA,94110.0,37.761637,-122.419385,14155511772.0
39810,CHERRY BLOSSOM BAKERY,844 CLEMENT ST ,San Francisco,CA,94118.0,37.782778,-122.468341,14158762727.0
39824,RN74,301 MISSION ST ,San Francisco,CA,94105.0,37.790958,-122.396042,14153590791.0
39851,EASTSIDE WEST,3154 FILLMORE ST ,San Francisco,CA,94123.0,37.798737,-122.435806,14158854000.0
39862,TRADER JOE'S #236,265 WINSTON DR ,San Francisco,CA,94132.0,37.726891,-122.475673,14156651835.0
39875,SKOOL,1725 ALAMEDA ST ,San Francisco,CA,94103.0,37.768635,-122.402226,14152558800.0
39888,HENRY'S HUNAN RESTAURANT,1708 CHURCH ST,San Francisco,CA,94131.0,37.743427,-122.426664,
39936,SODEXO AT ACADEMY OF ART UNIVERSITY,620 SUTTER ST  2ND FLOOR,San Francisco,CA,94102.0,37.788978,-122.410684,14159317525.0
39937,CHANTAL GUILLON,437 A HAYES ST ,San Francisco,CA,94102.0,37.779847,-122.418985,14157931410.0
39980,23RD & GUERRERO MARKET & DELI,3558 23RD ST ,San Francisco,CA,94110.0,37.753608,-122.422822,14156475020.0
40001,NOPALITO,306 BRODERICK ST ,San Francisco,CA,94117.0,37.773348,-122.439147,14153508620.0
40008,GODIVA CHOCOLATIER AT MACYS,170 O'FARRELL ST ,San Francisco,CA,94102.0,37.786548,-122.407313,14152964899.0
40029,INFUSION LOUNGE,124 ELLIS ST ,San Francisco,CA,94102.0,37.785468,-122.408502,
40123,SAFFRON GRILL,1279 FULTON ST,San Francisco,CA,94117.0,37.776853,-122.437783,14155675100.0
40144,HUMPHREY SLOCOMBE ICE CREAM,2790 A HARRISON ST ,San Francisco,CA,94110.0,37.749851,-122.415121,14158452508.0
40151,CAFE ZAZO,64 14TH ST ,San Francisco,CA,94103.0,37.768608,-122.414812,14156216553.0
40185,5A5 STEAK LOUNGE,244 JACKSON ST,San Francisco,CA,94111.0,37.796921,-122.400039,
40197,WAFFLE MANIA LLC,1 UNITED NATIONS PLAZA  ,San Francisco,CA,94102.0,37.780485,-122.413507,14156043009.0
40212,BORDERLANDS CAFE,870 VALENCIA ST ,San Francisco,CA,94110.0,37.758997,-122.421344,14158167658.0
40216,KUISHINBO,22 PEACE PLAZA #535,San Francisco,CA,94115.0,37.785018,-122.429587,14159229575.0
40217,PIZZETTA 211,211 23RD AVE ,San Francisco,CA,94121.0,37.783758,-122.482885,14153799880.0
40227,TSUNAMI MISSION BAY,301 KING ST ,San Francisco,CA,94107.0,37.775777,-122.394423,14152840111.0
57552,CAFE PRAGUE,424 MERCHANT ST ,San Francisco,CA,94111.0,37.795398,-122.400944,14156277464.0
57579,BEI JING RESTAURANT,1801 ALEMANY BLVD ,San Francisco,CA,94112.0,37.723457,-122.43748,14155868079.0
57581,HEAVEN'S DOG,1148 MISSION ST ,San Francisco,CA,94103.0,37.778204,-122.412258,14158636003.0
57584,SUSHI CLUB,71 05TH ST ,San Francisco,CA,94103.0,37.782954,-122.406771,14155367888.0
57601,GEMINI - SAN FRANCISCO BAY CONCESSIONAIRES, PIER 41,San Francisco,CA,94133.0,37.808494,-122.412,14158502576.0
57623,RITZ CARLTON CLUB & RESIDENCES,690 MARKET ST ,San Francisco,CA,94104.0,37.788061,-122.403024,
57628,CAFE ENCHANTE,6157 GEARY BLVD ,San Francisco,CA,94121.0,37.779953,-122.485327,14156680131.0
57630,THE DRY DOCK,2118 GREENWICH ST ,San Francisco,CA,94123.0,37.799048,-122.435353,14155929156.0
57653,TACOS SAN BUENA #2,79 SANSOME ST ,San Francisco,CA,,,,14155566127.0
57698,CHINA FUN EXPRESS,211 KEARNY ST ,San Francisco,CA,94108.0,37.790055,-122.403915,14158371179.0
57732,INTERNOS WINE CAFE,3240 GEARY BLVD ,San Francisco,CA,94118.0,37.781793,-122.453596,14155316981.0
57751,MERCURY CAFE,201 OCTAVIA ST ,San Francisco,CA,94102.0,37.773887,-122.424182,14152354303.0
57754,"GUCKENHEIMER ENTERPRISES, INC AT GOOGLE SF",345 SPEAR ST 3RD FLOOR,San Francisco,CA,94105.0,37.789394,-122.390073,14156315153.0
57755,EVENTS MANAGEMENT @ LEGION OF HONOR,100 34TH AVE ,San Francisco,CA,94121.0,37.785711,-122.500155,14155528550.0
57774,"QUEEN'S LOUISIANA PO-BOY CAFE, LLC",3030 SAN BRUNO AVE ,San Francisco,CA,94134.0,37.723609,-122.401972,14154689066.0
58573,HAUS COFFEE,3086 24TH ST ,San Francisco,CA,94110.0,37.752548,-122.413882,
58574,GOAT HILL PIZZA,171 STILLMAN ST ,San Francisco,CA,94107.0,37.780527,-122.397922,14156411440.0
58576,THAN TAM II,577 VALENCIA ST.,San Francisco,CA,94103.0,37.763664,-122.421736,14152521190.0
58610,EVENTS MANAGEMENT @ DE YOUNG MUSEUM,50 SO TEA GARDEN DR ,San Francisco,CA,94118.0,37.771037,-122.468215,14155528550.0
58611,NORTH BEACH PIZZA,1462 GRANT AVE ,San Francisco,CA,94133.0,37.800428,-122.407517,14154332444.0
58612,EVENTS MANAGEMENT @ DEYOUNG MUSEUM,50 SO TEA GARDEN DR ,San Francisco,CA,94118.0,37.771037,-122.468215,14153216748.0
58628,PLAYERS,PIER 39  SPACE L-11,San Francisco,CA,94133.0,37.80824,-122.410189,14159816300.0
58629,ST. ANTHONY FOUNDATION,150 GOLDEN GATE AVE ,San Francisco,CA,94102.0,37.781988,-122.413163,14155922758.0
58637,54 MINT WINE BAR,16 MINT PLAZA  ,San Francisco,CA,94103.0,37.782777,-122.407877,14158124991.0
58659,BREAD AND COCOA,199 SUTTER ST ,San Francisco,CA,94104.0,37.789781,-122.403792,14152698954.0
58673,NEW LUEN SING FISH MARKET,1207 STOCKTON ST ,San Francisco,CA,94133.0,37.796973,-122.408504,14153998788.0
58710,OTORO,205 OAK ST,San Francisco,CA,94102.0,37.774903,-122.423134,14159341575.0
58718,FISHBOWL,1854 DIVISADERO ST ,San Francisco,CA,94115.0,37.786887,-122.440156,14159717577.0
58745,SAN FRANCISCO TENNIS CLUB,645 05TH ST ,San Francisco,CA,94107.0,37.776109,-122.398082,14157779000.0
58761,MI FIESTA CATERING COMPANY,2425 GEARY BLVD ,San Francisco,CA,94115.0,,,14155572659.0
58781,ESCAPE FROM NEW YORK PIZZA,1737 HAIGHT ST,San Francisco,CA,94117.0,37.769423,-122.451227,14156685577.0
58803,CATERING FOR TWO OR MORE,5051 MISSION STREET,San Francisco,CA,94110.0,37.717659,-122.44005,14153343755.0
58850,WOERNER'S LIQUOR,901 GEARY ST,San Francisco,CA,94109.0,37.786053,-122.418327,14157759117.0
58861,THE TIPSY PIG,2231 CHESTNUT ST ,San Francisco,CA,94123.0,37.800286,-122.439982,14152922300.0
58879,TONY'S PIZZA,1570 STOCKTON ST ,San Francisco,CA,94133.0,37.800297,-122.409107,
58922,NAPLES PIZZARELLA,1192 GENEVA AVE ,San Francisco,CA,94112.0,37.714324,-122.436512,14155876499.0
58945,THE BUTLER & THE CHEF BISTRO,155A SOUTH PARK ST ,San Francisco,CA,94107.0,37.780944,-122.394412,14158962075.0
59002,YUMMY BAKERY & RESTAURANT,607 JACKSON ST ,San Francisco,CA,94133.0,37.796152,-122.405255,14159898388.0
59009,WOODHOUSE FISH CO.,1914 FILLMORE ST ,San Francisco,CA,94116.0,37.787386,-122.433476,14154372722.0
59016,MISSION MARTCO,5098 MISSION ST ,San Francisco,CA,94112.0,37.716782,-122.440816,14153379887.0
59019,TERIYAKI EXPRESS,1 MARKET ST ,San Francisco,CA,94105.0,37.794347,-122.394932,14155434949.0
59021,SUBWAY #43108,4841 MISSION ST ,San Francisco,CA,94112.0,37.720912,-122.437603,14158109557.0
59023,LIDO PASTRY,2684 SAN BRUNO AVE ,San Francisco,CA,94134.0,37.727818,-122.403759,14152791827.0
59025,SUSHI UMI,132 BUSH ST ,San Francisco,CA,94104.0,37.791308,-122.400134,14158349890.0
59040,SUN STREAM COFFEE,2884 GEARY BLVD,San Francisco,CA,94118.0,37.782255,-122.449956,14155675330.0
59041,NINA'S CAFE,201 FELL ST,San Francisco,CA,94102.0,37.7761,-122.421177,14154372734.0
59044,TAQUERIA CAZADORES,1600 C MISSION ST ,San Francisco,CA,94110.0,37.749851,-122.415121,14157821286.0
59065,SAN FRANCISCO SOUP COMPANY,580 CALIFORNIA ST ,San Francisco,CA,94104.0,37.792748,-122.404084,
59066,RUSSIAN DELI,4605 GEARY BLVD ,San Francisco,CA,94118.0,37.780715,-122.468637,14153862199.0
59124,NOETECA,1551 DOLORES ST,San Francisco,CA,94110.0,37.744514,-122.424326,14158245524.0
59141,CINDY'S MARKET,2084 HAYES ST ,San Francisco,CA,94117.0,37.773387,-122.450703,14152217403.0
59152,PATIO CAFE,531 CASTRO ST ,San Francisco,CA,94114.0,,,14156265017.0
59153,UNION SQUARE SPORTS BAR,115 MASON ST ,San Francisco,CA,94102.0,37.78453,-122.409392,14153985665.0
59154,BAR CRUDO,655 DIVISADERO ST ,San Francisco,CA,94117.0,37.775684,-122.437965,
59178,LITTLE DELHI INDIA RESTAURANT,83 EDDY ST,San Francisco,CA,94102.0,37.784394,-122.409047,14153983173.0
59179,OASIS CAFE,901 DIVISADERO ST ,San Francisco,CA,94115.0,37.777965,-122.438424,14154744900.0
59215,ENJOY VEGETARIAN RESTAURANT #2,839 KEARNY ST ,San Francisco,CA,94108.0,37.795675,-122.405098,14159567868.0
59251,MAUI WOWI HAWAIIAN,PIER 39  SPACE H-01,San Francisco,CA,94133.0,37.80824,-122.410189,
59289,GOLDEN GATE DIM SUM SEAFOOD,1829 CLEMENT ST ,San Francisco,CA,94121.0,37.782243,-122.479009,14156663883.0
59316,BLUE BOTTLE COFFEE,1 FERRY BUILDING  #7,San Francisco,CA,94111.0,37.795225,-122.39377,14156533394.0
59331,THE LUNCH BOX,50 PHELAN AVE.,San Francisco,CA,94112.0,37.723638,-122.452273,14153203220.0
59338,SRIRACHA THAI CUISINE,1319 09TH AVE ,San Francisco,CA,94122.0,37.758941,-122.48591,14155647722.0
59372,ESCAPE FROM NEW YORK PIZZA,3242 22ND ST ,San Francisco,CA,94110.0,37.755419,-122.419542,14152723180.0
59374,CAFE CAGNONE,2155 WEBSTER ST ,San Francisco,CA,94115.0,37.790353,-122.432484,14159296695.0
59396,RAMEN UNDERGROUND,355 KEARNY ST,San Francisco,CA,94108.0,37.791534,-122.404214,14157659909.0
59397,BASA SEAFOOD EXPRESS,3064 24TH ST ,San Francisco,CA,94110.0,37.752578,-122.413372,14153889673.0
59407,PARKSIDE QUICKLY,1050 TARAVAL ST ,San Francisco,CA,94116.0,37.742989,-122.477662,14154127685.0
59422,AVELINE / THE EUROPEAN,490 GEARY ST ,San Francisco,CA,94102.0,37.787008,-122.411304,14159287900.0
59464,BECKMANN'S OLD WORLD BAKERY LTD,1322 GROVE ST ,San Francisco,CA,94117.0,,,14154239242.0
59484,FANCY WHEATFIELD BAKERY INC.,2668 SAN BRUNO AVE ,San Francisco,CA,94134.0,37.728001,-122.403837,14153309982.0
59515,YUMMY BBQ KITCHEN,683 BROADWAY ST ,San Francisco,CA,94133.0,37.797663,-122.408377,14154212015.0
59517,BEAUTIFULL,3401 CALIFORNIA ST,San Francisco,CA,94118.0,37.786784,-122.450286,14157289080.0
59520,SUGARCANE SF,6903 GEARY BLVD ,San Francisco,CA,94121.0,37.779663,-122.493618,14159338938.0
59574,PAN LIDO SALVADORENO,3147 22ND ST ,San Francisco,CA,94110.0,37.755479,-122.417583,14152823350.0
59577,PASTA MOTO OF SAN FRANCISCO CENTRE LLC,845 MARKET ST FE6,San Francisco,CA,94103.0,37.784848,-122.406892,14155466606.0
59599,BITE,912 SUTTER ST ,San Francisco,CA,94109.0,37.788367,-122.415474,14159098806.0
59637,FLOUR & WATER,2401 HARRISON ST ,San Francisco,CA,94110.0,37.758913,-122.412426,14158267000.0
59638,JR. SEAFOOD LLC,310 BAYSHORE BLVD,San Francisco,CA,94124.0,37.74286,-122.405448,14156470106.0
